Name,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Age 
Mercedes-Benz CLA 200 Sport Edition,25000,Petrol,Automatic,1,15.04,1991,183.0,5,26000.0,5
Audi Q7 35 TDI Quattro Technology,21000,Diesel,Automatic,2,12.07,2967,241.4,7,52500.0,6
Mahindra XUV500 W6 2WD,67995,Diesel,Manual,1,16.0,2179,140.0,7,11730.0,5
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,23163,Petrol,Manual,1,15.29,1591,121.3,5,12030.0,4
Renault KWID RXT,12500,Petrol,Manual,1,25.17,799,53.3,5,3000.0,5
Maruti Ciaz ZDi SHVS,50000,Diesel,Manual,1,28.09,1248,88.5,5,8500.0,5
Maruti Wagon R VXI AMT,8000,Petrol,Automatic,1,22.5,998,67.0,5,4150.0,5
Mahindra Xylo D4 BS III,129750,Diesel,Manual,2,14.95,2489,93.7,7,6800.0,6
Honda City 1.3 EXI S,100000,Petrol,Manual,1,13.0,1343,90.0,5,3500.0,10
Toyota Innova 2.5 V Diesel 7-seater,72000,Diesel,Manual,1,12.8,2494,102.0,7,7100.0,10
Ford Figo Diesel EXI,140000,Diesel,Manual,1,20.0,1399,68.0,5,2510.0,9
Tata Indigo CS Emax CNG GLX,41000,CNG,Manual,1,24.6,1193,55.23,5,3250.0,7
Audi A4 2.0 TDI,45200,Diesel,Automatic,1,16.55,1968,147.51,5,13500.0,8
Volvo XC90 2007-2015 D5 AWD,89230,Diesel,Manual,1,11.1,2400,200.0,7,23650.0,7
Toyota Fortuner 3.0 Diesel,100000,Diesel,Manual,1,11.5,2982,171.0,7,13000.0,11
Land Rover Range Rover Evoque 2.0 TD4 Pure,29022,Diesel,Automatic,2,15.68,1999,177.0,5,34080.0,5
Honda City i VTEC V,24398,Petrol,Manual,1,17.8,1497,117.3,5,7900.0,6
Nissan Micra Diesel XV,54000,Diesel,Manual,1,23.08,1461,63.1,5,4250.0,9
Chevrolet Optra Magnum 2.0 LT,83000,Diesel,Manual,2,16.52,1991,123.7,5,2600.0,13
Ford Figo Aspire 1.5 Ti-VCT Titanium,28843,Petrol,Automatic,1,17.01,1499,110.5,5,5490.0,6
Maruti Swift VDI BSIV,47000,Diesel,Manual,1,17.8,1248,74.0,5,4100.0,8
Hyundai Grand i10 AT Asta,61717,Petrol,Automatic,1,18.9,1197,82.0,5,5570.0,6
Hyundai i10 Sportz 1.2,68000,Petrol,Manual,3,20.36,1197,78.9,5,1950.0,12
Mahindra XUV500 AT W8 FWD,34000,Diesel,Automatic,1,16.0,2179,140.0,7,13000.0,6
Mahindra KUV 100 mFALCON D75 K4 Plus 5str,10500,Diesel,Manual,1,25.32,1198,77.0,5,4700.0,4
Skoda Superb Elegance 1.8 TSI AT,42036,Petrol,Automatic,1,13.7,1798,157.75,5,6250.0,10
Tata Indica V2 DLG TC,133000,Diesel,Manual,2,16.8,1405,68.0,5,860.0,15
Chevrolet Spark 1.0 LT,11000,Petrol,Manual,1,16.2,995,62.1,5,1400.0,9
Honda Amaze E i-Vtech,44753,Petrol,Manual,1,18.0,1198,86.7,5,4940.0,7
Hyundai i10 Asta,86000,Petrol,Manual,1,20.36,1197,78.9,5,3750.0,10
Maruti Ritz VDi,79324,Diesel,Manual,1,21.1,1248,73.9,5,3300.0,11
Skoda Rapid 1.5 TDI AT Elegance,46630,Diesel,Automatic,1,21.66,1498,103.52,5,8590.0,5
Volkswagen Polo Diesel Trendline 1.2L,55476,Diesel,Manual,1,22.07,1199,73.9,5,2490.0,10
Maruti Ciaz ZXi,49500,Petrol,Manual,1,20.73,1373,91.1,5,6000.0,7
Hyundai Xcent 1.1 CRDi Base,60000,Diesel,Manual,1,24.4,1120,71.0,5,3900.0,7
Toyota Etios GD,60000,Diesel,Manual,1,23.59,1364,67.05,5,2950.0,9
Maruti Swift VXI,48772,Petrol,Manual,1,18.6,1197,85.8,5,3910.0,9
BMW 5 Series 2013-2017 530d M Sport,16000,Diesel,Automatic,1,14.69,2993,258.0,5,48000.0,5
Maruti Celerio VXI Optional AMT,7500,Petrol,Automatic,1,23.1,998,67.04,5,5000.0,4
Audi Q5 3.0 TDI Quattro Technology,29091,Diesel,Automatic,1,13.22,2967,241.4,5,45520.0,3
Chevrolet Optra Magnum 1.6 LT ABS BS3,56000,Petrol,Manual,1,12.9,1598,102.5,5,2150.0,9
Honda City 1.5 S MT,57000,Petrol,Manual,1,17.0,1497,118.0,5,5480.0,7
Honda Amaze S i-Dtech,71000,Diesel,Manual,2,25.8,1498,98.6,5,4500.0,7
Hyundai Santa Fe 4x4 AT,36000,Diesel,Automatic,1,11.72,2199,194.3,7,23000.0,5
Hyundai i20 1.2 Magna,65000,Petrol,Manual,1,18.5,1197,80.0,5,3000.0,11
Ambassador Classic Nova Diesel,80000,Diesel,Manual,3,12.8,1489,35.5,5,1350.0,18
Maruti Swift Dzire LXI,56510,Petrol,Manual,1,19.1,1197,85.8,5,3900.0,7
Honda City i DTEC VX,74000,Diesel,Manual,2,25.1,1498,98.6,5,6400.0,7
Hyundai Creta 1.6 VTVT S,40000,Petrol,Manual,1,15.29,1591,121.3,5,11500.0,5
Maruti Ritz VDi,146824,Diesel,Manual,1,21.1,1248,73.9,5,3550.0,9
Honda CR-V 2.4L 4WD AT,78000,Petrol,Automatic,1,12.0,2354,187.4,5,3990.0,17
Hyundai i20 Magna,95000,Petrol,Manual,2,18.5,1197,80.0,5,2800.0,11
Maruti Swift Dzire VDi,90000,Diesel,Manual,2,19.3,1248,73.9,5,3000.0,12
Land Rover Discovery Sport TD4 HSE 7S,40000,Diesel,Automatic,1,12.81,1999,148.31,7,41500.0,4
Honda Amaze S i-Vtech,52513,Petrol,Manual,1,18.0,1198,86.7,5,4650.0,6
Volkswagen Polo 1.5 TDI Highline,39861,Diesel,Manual,1,20.14,1498,88.8,5,7380.0,3
Hyundai i20 Asta 1.4 CRDi,86157,Diesel,Manual,1,22.54,1396,88.73,5,6500.0,6
Mercedes-Benz M-Class ML 250 CDI,52000,Diesel,Automatic,1,15.26,2143,203.2,5,35000.0,5
Hyundai Elantra CRDi SX,53615,Diesel,Manual,1,22.7,1582,126.24,5,8440.0,6
Maruti Swift Lxi BSIII,70000,Petrol,Manual,1,16.1,1298,88.2,5,1300.0,10
Toyota Innova Crysta 2.7 GX MT,70704,Petrol,Manual,1,11.25,2694,163.7,7,10950.0,9
Nissan Terrano XV 110 PS,54000,Diesel,Manual,2,19.01,1461,108.5,5,6000.0,6
Maruti A-Star Vxi,67000,Petrol,Manual,1,19.0,998,66.1,5,2000.0,11
Volkswagen Ameo 1.2 MPI Highline,22389,Petrol,Manual,1,17.0,1198,73.75,5,7230.0,4
Maruti Wagon R VXI BS IV,62000,Petrol,Manual,1,18.9,998,67.1,5,4450.0,5
Land Rover Range Rover Vogue SE 4.4 SDV8,75995,Diesel,Automatic,2,11.49,4367,335.3,5,65810.0,8
Maruti Swift Dzire ZDI,25789,Diesel,Manual,2,23.4,1248,74.0,5,6850.0,7
Maruti Wagon R LXI BSIII,53000,Petrol,Manual,1,14.0,1061,64.0,5,2750.0,8
Toyota Innova 2.5 VX 7 STR BSIV,104000,Diesel,Manual,1,12.8,2494,102.0,7,11750.0,9
Ford Figo Diesel ZXI,100002,Diesel,Manual,3,20.0,1399,68.0,5,1280.0,11
Hyundai i10 Era 1.1,85445,Petrol,Manual,2,19.81,1086,68.05,5,2000.0,13
Chevrolet Beat Diesel LS,66000,Diesel,Manual,1,25.44,936,56.3,5,2350.0,6
Honda City i DTec SV,33000,Diesel,Manual,1,26.0,1498,98.6,5,7000.0,6
Nissan Micra XL,30000,Petrol,Manual,1,18.44,1198,75.0,5,3250.0,8
Honda Mobilio S i DTEC,50808,Diesel,Manual,2,24.2,1498,98.6,7,6680.0,4
Renault Duster 110PS Diesel RxZ,70000,Diesel,Manual,1,19.6,1461,108.45,5,8250.0,7
Chevrolet Spark 1.0 LS,42100,Petrol,Manual,1,18.0,995,62.0,5,990.0,14
Hyundai i20 Sportz 1.2,40300,Petrol,Manual,1,18.5,1197,82.85,5,2800.0,8
Mercedes-Benz CLA 200 CGI Sport,40000,Petrol,Automatic,1,15.04,1991,183.0,5,24500.0,5
Maruti Zen Estilo 1.1 LXI BSIII,60000,Petrol,Manual,2,18.2,1061,64.0,5,1650.0,14
Maruti Wagon R VXI BS IV,40000,Petrol,Manual,1,18.9,998,67.1,5,2350.0,9
Mercedes-Benz M-Class ML 350 4Matic,69000,Diesel,Automatic,1,0.0,2987,165.0,5,38000.0,6
Maruti Baleno Alpha Diesel,29000,Diesel,Manual,1,27.39,1248,74.0,5,6500.0,5
Maruti Wagon R LXI CNG,92000,CNG,Manual,2,26.2,998,58.2,5,3000.0,9
Ford Ecosport 1.5 Ti VCT MT Titanium,27000,Petrol,Manual,1,15.8,1499,110.0,5,8300.0,4
Hyundai Verna 1.6 SX VTVT (O),61600,Petrol,Manual,1,17.1,1591,121.3,5,4200.0,10
Audi A6 2011-2015 2.0 TDI Technology,31652,Diesel,Automatic,1,17.68,1968,174.33,5,26780.0,6
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,93000,Diesel,Automatic,2,14.21,2143,203.0,5,17500.0,11
Mercedes-Benz SLC 43 AMG,13372,Petrol,Automatic,1,19.0,2996,362.07,2,54000.0,4
BMW 5 Series 523i Sedan,69300,Petrol,Automatic,2,10.8,2497,150.0,5,12500.0,11
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,480000,Diesel,Automatic,1,16.96,1968,138.03,5,13000.0,6
Volkswagen Vento Diesel Highline,75000,Diesel,Manual,1,20.54,1598,103.6,5,4500.0,8
Volvo XC60 D5,106976,Diesel,Automatic,1,13.5,2400,215.0,5,13800.0,10
Ford Ikon 1.3 Flair,85000,Petrol,Manual,2,13.8,1299,70.0,5,690.0,15
Mahindra XUV500 W8 2WD,55000,Diesel,Manual,1,15.1,2179,140.0,7,9800.0,7
Hyundai Verna SX CRDi AT,65000,Diesel,Automatic,1,19.08,1582,126.32,5,8990.0,7
Hyundai i20 Magna Optional 1.4 CRDi,46000,Diesel,Manual,1,21.9,1396,88.8,5,3110.0,8
Honda City V MT,100000,Petrol,Manual,1,16.8,1497,116.3,5,6250.0,8
Skoda Rapid 1.6 MPI Elegance Black Package,19600,Petrol,Manual,1,15.0,1598,103.52,5,6150.0,6
Mercedes-Benz M-Class ML 350 4Matic,63000,Diesel,Automatic,1,0.0,2987,165.0,5,26000.0,9
Mercedes-Benz GLA Class 200 CDI,52000,Diesel,Automatic,1,17.9,2143,136.0,5,19500.0,7
Honda Jazz 1.5 SV i DTEC,44345,Diesel,Manual,1,27.3,1498,98.6,5,6100.0,5
Mercedes-Benz New C-Class Progressive C 200,13190,Petrol,Automatic,1,0.0,1950,181.43,5,38990.0,2
Fiat Linea T Jet,60283,Petrol,Manual,1,14.6,1368,112.0,5,2980.0,8
Hyundai i20 1.2 Sportz Option,69681,Petrol,Manual,1,17.0,1197,80.0,5,6130.0,5
Volkswagen Polo Diesel Comfortline 1.2L,62000,Diesel,Manual,2,22.07,1199,73.9,5,4250.0,7
Maruti Alto K10 2010-2014 VXI,69000,Petrol,Manual,1,20.92,998,67.1,5,2100.0,9
Toyota Fortuner 4x2 AT,79000,Diesel,Automatic,1,12.55,2982,168.5,7,18250.0,7
Hyundai Creta 1.6 CRDi AT SX Plus,33000,Diesel,Automatic,1,17.01,1582,126.2,5,14500.0,5
Honda Civic 2010-2013 1.8 V AT Sunroof,47000,Petrol,Automatic,2,13.9,1799,130.3,5,4500.0,10
Renault KWID RXT,20229,Petrol,Manual,1,25.17,799,53.3,5,3500.0,5
Mahindra XUV500 W8 2WD,126000,Diesel,Manual,3,16.0,2179,140.0,7,6700.0,10
Maruti Celerio ZDi,42150,Diesel,Manual,1,27.62,793,47.0,5,3600.0,6
Chevrolet Aveo U-VA 1.2 LS,59000,Petrol,Manual,3,15.26,1150,74.9,5,990.0,14
Hyundai Creta 1.6 SX,9900,Petrol,Manual,1,15.8,1591,121.3,5,13200.0,3
Maruti SX4 S Cross DDiS 320 Zeta,41000,Diesel,Manual,1,22.7,1598,118.0,5,7700.0,5
Renault KWID RXT,48000,Petrol,Manual,1,25.17,799,53.3,5,3400.0,5
Audi A6 35 TFSI Matrix,47000,Petrol,Automatic,1,15.26,1798,187.74,5,24500.0,5
Maruti Wagon R VXI,38000,Petrol,Manual,2,22.5,998,67.04,5,1750.0,11
BMW 5 Series 520d Luxury Line,65000,Diesel,Automatic,1,22.48,1995,190.0,5,21260.0,8
Hyundai EON Era,65060,Petrol,Manual,1,21.1,814,55.2,5,3320.0,8
Maruti Zen LX,65000,Petrol,Manual,1,17.3,993,60.0,5,650.0,18
Maruti Ritz LDi,79232,Diesel,Manual,1,21.1,1248,73.9,5,2900.0,10
Land Rover Freelander 2 HSE,82000,Diesel,Automatic,2,12.35,2179,187.74,5,13900.0,10
Volkswagen Polo Petrol Comfortline 1.2L,26981,Petrol,Manual,1,16.47,1198,73.9,5,6160.0,5
Maruti Swift VDI,103000,Diesel,Manual,2,28.4,1248,74.0,5,5250.0,7
Hyundai EON Magna,47000,Petrol,Manual,1,22.0,814,55.0,5,2650.0,7
Honda City 1.5 S MT,31423,Petrol,Manual,1,17.0,1497,118.0,5,1990.0,12
Honda Amaze S i-DTEC,60207,Diesel,Manual,1,25.8,1498,98.6,5,5500.0,6
Maruti Baleno Zeta Automatic,38852,Petrol,Automatic,1,21.4,1197,83.1,5,8470.0,3
Nissan Terrano XV D Pre,56066,Diesel,Manual,1,19.64,1461,108.5,5,6920.0,6
Mahindra Bolero SLE,75000,Diesel,Manual,1,15.96,2523,62.1,7,4300.0,9
BMW 5 Series 2003-2012 520d,170000,Diesel,Automatic,3,18.48,1995,177.0,5,12000.0,11
Honda Brio S Option MT,33793,Petrol,Manual,1,18.4,1198,86.8,5,3740.0,8
Maruti Ertiga VDI,14000,Diesel,Manual,1,25.47,1248,88.5,7,9250.0,3
Mahindra XUV500 W8 2WD,70963,Diesel,Manual,1,15.1,2179,140.0,7,7830.0,7
Hyundai Creta 1.6 CRDi AT SX Plus,26000,Diesel,Automatic,1,17.01,1582,126.2,5,12650.0,6
Toyota Fortuner 3.0 Diesel,190000,Diesel,Manual,1,11.5,2982,171.0,7,13000.0,10
Maruti Ritz VDi,75308,Diesel,Manual,2,21.1,1248,73.9,5,2800.0,10
BMW 3 Series 320d Highline,66000,Diesel,Automatic,2,16.07,1995,181.0,5,7250.0,13
Maruti Wagon R VXI,93000,Petrol,Manual,3,18.9,998,67.1,5,1000.0,19
Hyundai i20 2015-2017 1.2 Asta,72000,Petrol,Manual,2,17.0,1197,80.0,5,2750.0,11
Hyundai Sonata 2.4 GDI,45000,Petrol,Manual,1,11.7,2359,134.0,5,7900.0,8
Honda Brio S Option MT,49024,Petrol,Manual,1,18.4,1198,86.8,5,2300.0,9
Volkswagen Vento 1.5 TDI Highline,52123,Diesel,Manual,1,20.34,1498,103.2,5,7500.0,6
Hyundai i20 Asta,24000,Petrol,Manual,1,17.0,1197,80.0,5,4250.0,10
Audi Q3 35 TDI Quattro Premium Plus,42366,Diesel,Automatic,1,15.73,1968,174.33,5,31930.0,4
Honda CR-V 2.0L 2WD MT,24000,Petrol,Manual,1,13.7,1997,153.86,5,11510.0,7
BMW 5 Series 2013-2017 520d Luxury Line,19543,Diesel,Automatic,1,18.12,1995,190.0,5,40500.0,4
Skoda Superb Elegance 1.8 TSI AT,53537,Petrol,Automatic,1,13.7,1798,157.75,5,6890.0,9
Hyundai Creta 1.6 SX Plus Petrol Automatic,32807,Petrol,Automatic,1,13.0,1591,121.3,5,14760.0,3
Toyota Etios VD,48000,Diesel,Manual,1,23.59,1364,67.05,5,5250.0,9
Volkswagen Polo Petrol Comfortline 1.2L,32000,Petrol,Manual,1,16.47,1198,73.9,5,2550.0,10
Maruti Alto 800 LXI,2196,Petrol,Manual,1,22.74,796,47.3,5,2750.0,4
Honda Mobilio E i VTEC,23000,Petrol,Manual,1,17.3,1497,117.3,7,4250.0,7
Maruti Ritz VXi,68000,Petrol,Manual,1,18.5,1197,85.8,5,4400.0,9
Hyundai i20 Sportz 1.2,16725,Petrol,Manual,1,18.6,1197,81.83,5,6790.0,5
Maruti Swift Dzire ZXi,55002,Petrol,Manual,1,17.5,1298,85.8,5,4250.0,9
Force One LX 4x4,50000,Diesel,Manual,1,17.0,2200,139.01,7,12000.0,7
Hyundai Verna CRDi 1.6 SX,143275,Diesel,Manual,1,22.0,1582,126.2,5,2600.0,13
Tata Zest Quadrajet 1.3 XT,38310,Diesel,Manual,1,20.65,1248,88.7,5,6690.0,3
Ford Figo Diesel ZXI,30000,Diesel,Manual,1,20.0,1399,68.0,5,3200.0,10
Ford Figo Diesel EXI,74980,Diesel,Manual,1,20.0,1399,68.0,5,4080.0,7
Renault Duster 110PS Diesel RxL,58002,Diesel,Manual,1,19.64,1461,108.45,5,5750.0,7
Skoda Rapid 1.6 MPI Elegance,56000,Petrol,Manual,1,15.0,1598,103.52,5,7000.0,7
Hyundai i20 Asta 1.4 CRDi (Diesel),93401,Diesel,Manual,1,23.0,1396,90.0,5,3480.0,11
BMW 6 Series 640d Gran Coupe,30000,Diesel,Automatic,1,9.52,2993,313.0,4,49000.0,10
Hyundai Creta 1.6 SX Plus Dual Tone Petrol,68000,Petrol,Manual,1,15.29,1591,121.3,5,9850.0,5
Chevrolet Aveo U-VA 1.2 LT,75000,Petrol,Manual,2,14.7,1150,76.0,5,1000.0,12
Honda Brio VX AT,32198,Petrol,Automatic,1,16.5,1198,86.8,5,5100.0,5
Maruti Wagon R LX BSII,86000,Petrol,Manual,2,18.9,998,67.1,5,1000.0,15
Fiat Linea Emotion (Diesel),145000,Diesel,Manual,1,20.4,1248,91.7,5,2600.0,11
Skoda Laura L and K AT,91000,Diesel,Automatic,2,15.6,1896,106.0,5,2450.0,14
Maruti Baleno Zeta 1.2,17705,Petrol,Manual,1,21.4,1197,83.1,5,8700.0,2
Hyundai Verna 1.4 EX,79000,Diesel,Manual,1,23.5,1396,88.7,5,6500.0,8
Mercedes-Benz S Class 2005 2013 S 350 CDI,137000,Diesel,Automatic,1,13.5,2987,282.0,5,18500.0,11
Honda City 1.5 V MT Sunroof,40000,Petrol,Manual,1,16.8,1497,116.3,5,6490.0,7
Mercedes-Benz GLE 350d,29000,Diesel,Automatic,1,11.57,2987,254.79,5,65000.0,5
Maruti Swift Ldi BSIII,84072,Diesel,Manual,1,17.8,1248,75.0,5,3450.0,11
Hyundai Grand i10 Magna,22129,Petrol,Manual,1,18.9,1197,82.0,5,4250.0,5
Maruti Ertiga Paseo VDI,67000,Diesel,Manual,1,20.77,1248,88.7,7,6750.0,5
Tata Manza Club Class Quadrajet90 LS,47304,Diesel,Manual,1,21.02,1248,88.8,5,2900.0,8
Maruti Ciaz 1.3 S,25142,Diesel,Manual,1,28.09,1248,88.5,5,8260.0,4
Honda Brio V MT,59000,Petrol,Manual,1,19.4,1198,86.8,5,3250.0,9
BMW 3 Series 320d Luxury Line,47000,Diesel,Automatic,1,22.69,1995,190.0,5,29500.0,6
Hyundai Verna 1.6 SX VTVT,67000,Petrol,Manual,1,17.01,1591,121.3,5,5600.0,7
Hyundai Verna 1.6 CRDi S,85000,Diesel,Manual,1,23.9,1582,126.2,5,6300.0,6
Nissan Micra XV D,93450,Diesel,Manual,2,23.19,1461,63.12,5,2500.0,9
Maruti Celerio VXI AT,30000,Petrol,Automatic,1,23.1,998,67.04,5,3490.0,5
Honda BRV i-VTEC V CVT,18000,Petrol,Automatic,1,16.0,1497,117.3,7,9250.0,4
Hyundai Elantra CRDi SX AT,71000,Diesel,Automatic,1,22.7,1582,126.2,5,6800.0,8
Jaguar XF 3.0 Litre S Premium Luxury,30900,Diesel,Automatic,1,14.74,2993,270.9,5,29500.0,7
Mahindra Scorpio DX 2.6 Turbo 8 Str,89869,Diesel,Manual,1,12.7,2609,116.6,8,3250.0,15
Skoda Superb 1.8 TSI MT,54895,Petrol,Manual,1,13.14,1798,160.0,5,7500.0,10
Audi A3 35 TDI Technology,22000,Diesel,Automatic,2,20.38,1968,143.0,5,22500.0,4
Hyundai Creta 1.6 CRDi SX,27000,Diesel,Manual,1,19.67,1582,126.2,5,12900.0,4
Maruti Wagon R VXI,46000,Petrol,Manual,1,18.9,998,67.1,5,2650.0,8
Jaguar XF 2.2 Litre Luxury,44194,Diesel,Automatic,1,16.36,2179,187.7,5,32800.0,6
BMW 3 Series 320d,32982,Diesel,Automatic,1,22.69,1995,190.0,5,18550.0,7
Audi A4 New 2.0 TDI Multitronic,17000,Diesel,Automatic,1,15.2,1968,140.8,5,9750.0,13
Maruti Wagon R LXI BS IV,36428,Petrol,Manual,1,20.51,998,67.04,5,3100.0,6
Maruti Alto LXi,63000,Petrol,Manual,1,19.7,796,46.3,5,1500.0,12
Toyota Corolla H4,80000,Petrol,Automatic,1,11.3,1794,125.0,5,2800.0,13
Hyundai Santro D Lite,140000,Petrol,Manual,3,20.3,1086,68.0,5,700.0,20
Hyundai Verna 1.6 SX CRDI (O) AT,48000,Diesel,Automatic,1,22.32,1582,126.32,5,5100.0,7
Tata Indica V2 DLE BSIII,96000,Diesel,Manual,2,17.88,1396,52.8,5,910.0,10
Hyundai i10 Asta 1.2 AT with Sunroof,54348,Petrol,Automatic,1,19.2,1197,80.0,5,4000.0,10
Honda City 1.5 S MT,64000,Petrol,Manual,1,17.0,1497,118.0,5,3100.0,12
Maruti Wagon R LXI CNG,70000,CNG,Manual,1,26.2,998,58.2,5,3650.0,6
BMW 3 Series 320d Luxury Line,47000,Diesel,Automatic,1,18.88,1995,184.0,5,25500.0,7
Toyota Fortuner 2.8 2WD MT,56251,Diesel,Manual,1,14.24,2755,174.5,7,35820.0,2
Toyota Innova 2.5 GX (Diesel) 8 Seater,91200,Diesel,Manual,1,12.99,2494,100.0,8,8250.0,8
Fiat Avventura MULTIJET Emotion,57266,Diesel,Manual,1,20.5,1248,91.72,5,6500.0,6
Honda Amaze VX i-DTEC,75348,Diesel,Manual,1,25.8,1498,98.6,5,3750.0,8
Maruti Swift VDI,35000,Diesel,Manual,1,22.9,1248,74.0,5,6250.0,5
Maruti Ertiga SHVS VDI,80000,Diesel,Manual,1,24.52,1248,88.5,7,8100.0,4
Hyundai Grand i10 1.2 Kappa Sportz,20689,Petrol,Manual,1,18.9,1197,81.86,5,6070.0,3
Hyundai Grand i10 CRDi Sportz,76362,Diesel,Manual,1,24.0,1120,70.0,5,5500.0,6
Toyota Innova 2.5 G (Diesel) 8 Seater,84415,Diesel,Manual,1,12.99,2494,100.6,8,13500.0,6
Audi A4 3.0 TDI Quattro Premium,30000,Diesel,Automatic,1,14.94,2967,241.4,5,9800.0,11
Audi Q7 4.2 TDI Quattro Technology,73000,Diesel,Automatic,1,11.33,4134,335.2,7,17510.0,11
Hyundai i20 Sportz 1.4 CRDi,74000,Diesel,Manual,1,21.9,1396,88.76,5,6500.0,5
Chevrolet Beat LT,54890,Petrol,Manual,2,17.8,1199,76.8,5,2450.0,7
Maruti Swift VDI BSIV,52241,Diesel,Manual,1,25.2,1248,74.0,5,2900.0,9
Nissan Micra Active XL Petrol,49389,Petrol,Manual,1,19.49,1198,67.04,5,4260.0,5
Hyundai Grand i10 1.2 Kappa Magna AT,5354,Petrol,Automatic,1,18.9,1197,81.86,5,6760.0,3
Chevrolet Optra Magnum 1.6 LS Petrol,118000,Petrol,Manual,1,12.9,1598,102.5,5,1350.0,14
Honda CR-V 2.4 AT,82167,Petrol,Automatic,1,10.1,2354,152.0,5,5400.0,13
Land Rover Freelander 2 SE,34000,Diesel,Automatic,1,12.39,2179,147.51,5,19250.0,9
Hyundai i10 Magna 1.1L,60000,Petrol,Manual,2,19.81,1086,68.05,5,1900.0,12
Tata Indigo LX,50123,Diesel,Manual,1,17.0,1405,70.0,5,1900.0,9
Nissan Evalia 2013 XL,166194,Diesel,Manual,1,19.3,1461,84.8,7,3900.0,8
Maruti Swift Dzire VDi,35000,Diesel,Manual,1,19.3,1248,73.9,5,4750.0,6
Hyundai Santa Fe 4X4,65278,Diesel,Manual,1,14.66,2199,194.3,7,8360.0,8
Mercedes-Benz E-Class 280 CDI,131000,Diesel,Automatic,1,11.0,2987,198.5,5,10000.0,16
Mercedes-Benz GLE 350d,33552,Diesel,Automatic,1,11.57,2987,254.79,5,64870.00000000001,4
Ford Endeavour 3.2 Titanium AT 4X4,17000,Diesel,Automatic,1,10.91,3198,197.0,7,31000.0,4
Volkswagen Polo Diesel Highline 1.2L,35175,Diesel,Manual,1,22.07,1199,73.9,5,2590.0,9
Hyundai i10 Sportz,60000,Petrol,Manual,1,20.36,1197,78.9,5,3250.0,7
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,119000,Diesel,Manual,1,12.99,2494,100.0,8,8000.0,8
Maruti Alto LXi BSIII,85000,Petrol,Manual,2,19.7,796,46.3,5,1800.0,12
Volkswagen Polo Petrol Trendline 1.2L,66000,Petrol,Manual,2,16.47,1198,73.9,5,3600.0,10
Hyundai Verna 1.6 SX VTVT,52001,Petrol,Manual,1,17.01,1591,121.3,5,6450.0,5
Honda City i VTEC CVT VX,60475,Petrol,Automatic,1,18.0,1497,117.3,5,9100.0,5
Hyundai i20 2015-2017 1.2 Magna,39000,Petrol,Manual,1,18.5,1197,80.0,5,2750.0,9
Maruti Celerio VXI AMT,35214,Petrol,Automatic,2,23.1,998,67.04,5,3200.0,7
Skoda Laura Ambiente 2.0 TDI CR MT,85000,Diesel,Manual,2,20.0,1968,108.5,5,3650.0,10
Hyundai Xcent 1.2 Kappa SX,10200,Petrol,Manual,1,19.1,1197,82.0,5,4990.0,5
Hyundai i10 Era 1.1,51000,Petrol,Manual,2,19.81,1086,68.05,5,2200.0,9
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,42939,Diesel,Automatic,1,16.96,1968,138.03,5,12490.0,7
Maruti Swift VXI BSIV,69000,Petrol,Manual,2,20.4,1197,81.8,5,2150.0,13
Maruti Swift VDI,80799,Diesel,Manual,1,22.9,1248,74.0,5,4900.0,9
Ford Figo Petrol Titanium,42000,Petrol,Manual,1,15.6,1196,70.0,5,2400.0,11
Volkswagen Polo Diesel Highline 1.2L,63000,Diesel,Manual,1,22.07,1199,73.9,5,4200.0,9
Maruti Swift VDI BSIV,89000,Diesel,Manual,1,25.2,1248,74.0,5,5850.0,7
Mercedes-Benz E-Class E270 CDI,54000,Diesel,Automatic,1,11.0,2987,198.5,5,10000.0,16
Hyundai i20 Magna 1.4 CRDi (Diesel),14061,Diesel,Manual,1,21.9,1396,88.76,5,7400.0,4
Toyota Fortuner 4x2 4 Speed AT,94000,Diesel,Automatic,1,11.5,2982,169.0,7,20500.0,6
Hyundai Accent GLS,72000,Petrol,Manual,2,13.2,1495,94.0,5,2000.0,13
Hyundai Verna 1.6 SX,98000,Diesel,Manual,2,22.32,1582,126.32,5,5200.0,10
Maruti Eeco 5 STR With AC Plus HTR CNG,52000,CNG,Manual,2,15.1,1196,73.0,5,2600.0,8
Honda City V MT,69000,Petrol,Manual,1,16.8,1497,116.3,5,4900.0,9
Maruti Ertiga VDI,58734,Diesel,Manual,1,20.77,1248,88.76,7,6910.0,6
Hyundai i20 1.2 Sportz,40000,Petrol,Manual,1,17.0,1197,80.0,5,4900.0,8
Maruti Swift Dzire VDi,130000,Diesel,Manual,1,19.3,1248,73.9,5,3650.0,11
Maruti Ertiga LXI,28002,Petrol,Manual,1,16.02,1373,93.7,7,5750.0,9
Chevrolet Cruze LTZ AT,60000,Diesel,Automatic,1,18.1,1991,147.9,4,3800.0,10
